,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1584,9488,-37.853382,144.725504,33 Kimba Court,TRUGANINA,3864000,house,2012,4,2,2,SC_053,1874,46468,2662,33,0,hospital_073,4834,S_007,2188
1585,36635,-37.637434,145.032912,1 Jaguar Court,EPPING,8768000,house,2015,4,2,2,SC_062,4899,20005,1683,42,0,hospital_053,2138,S_196,2021
1586,56106,-37.859199,145.110394,10 Brockhoff Drive,BURWOOD,11900000,house,2012,4,2,2,SC_042,2614,19840,1610,28,0,hospital_089,1441,S_112,1670
1587,36768,-37.6264804,145.0315215,12 Bacchus Drive,EPPING,4368000,house,2012,3,2,2,SC_062,5524,20005,2887,42,0,hospital_053,3092,S_196,2290
1588,5976,-37.779106,144.817241,1/2 Dubbo Street (Albion),ALBION,3850000,house,2014,3,1,1,SC_102,1481,20004,676,28,0,hospital_174,1354,S_080,1423
1589,59907,-37.825709,145.190134,37 Owen Street,MITCHAM,18000000,house,2015,3,2,1,SC_088,1169,19900,872,40,0,hospital_010,1734,S_202,1240
1590,75353,-37.887625,145.067608,6/21 Adelaide Street,MURRUMBEENA,3480000,house,2016,2,1,1,SC_041,849,19919,287,29,0,hospital_108,2362,S_048,903
1591,16333,-37.7025032,144.9135895,11 Anselm Grove,GLENROY,4365000,house,2009,3,1,1,SC_010,2675,20032,392,32,0,hospital_184,4493,S_209,996
1592,3615,-37.81854248,144.8804779,5 Eirene Street,YARRAVILLE,4700000,house,2007,3,1,1,SC_033,3100,19996,884,15,0,hospital_056,2873,S_201,2510
1593,45007,-37.68696213,145.1059876,4 Crana Grove,GREENSBOROUGH,6300000,house,2009,3,2,2,SC_062,4323,19985,1902,37,0,hospital_075,2022,S_210,1822
1594,68872,-37.864227,145.029645,19 Evandale Road,MALVERN,12000000,house,2014,2,2,0,SC_023,1768,19944,228,19,0,hospital_092,140,S_013,259
1595,87040,-37.902767,144.994534,7 Tovell Street,BRIGHTON,24800000,house,2011,5,3,2,SC_015,3983,19952,747,19,0,hospital_198,982,S_151,1002
1596,60485,-37.834458,145.215222,15 Liddle Way,VERMONT,7410000,house,2013,4,2,2,SC_032,2696,19901,1746,42,0,hospital_008,1956,S_040,2773
1597,65595,-37.784971,145.330467,1/5 Cowley Court,MOOROOLBARK,4158000,house,2011,3,1,1,SC_084,3321,19877,1589,54,0,hospital_113,3336,S_224,2605
1598,4861,-37.863374,144.841986,12 Stirling Avenue,SEAHOLME,8330000,house,2011,3,2,2,SC_033,4107,19927,506,28,0,hospital_141,4358,S_128,1172
1599,56678,-37.859926,145.107841,4 Pescott Close,BURWOOD,10923000,house,2010,4,3,2,SC_042,2412,19840,1568,28,0,hospital_089,1235,S_112,1434
1600,67236,-37.73957,145.344932,22 Kingsburgh Lane,LILYDALE,6576000,house,2014,4,2,2,SC_084,3424,19876,1792,59,0,hospital_151,1781,S_233,2100
1601,3005,-37.820991,144.883175,19 Stone Street,YARRAVILLE,4720000,house,2014,3,1,1,SC_033,3264,19996,825,15,0,hospital_056,3113,S_201,2604
1602,76134,-37.9044838,145.1035614,37 Henry Street,OAKLEIGH,4920000,house,2009,2,1,2,SC_087,2631,19916,735,35,0,hospital_166,619,S_026,2562
1603,95031,-37.91183853,145.0517883,19 Shanahan Crescent,MCKINNON,13770000,house,2009,3,1,1,SC_041,3075,19940,1197,34,0,hospital_159,1759,S_107,1207
1604,64,-37.853746,144.980102,506/81 Queens Road,MELBOURNE,2550000,house,2015,1,1,1,SC_066,1385,19958,978,9,0,hospital_155,1085,S_017,1644
1605,74102,-37.83878,145.291157,Unit 6/988 Mountain Hwy,BORONIA,4400000,house,2013,3,2,2,SC_022,4475,19870,2050,50,0,hospital_002,2744,S_042,2011
1606,3169,-37.81493378,144.88974,24 Goulburn Street,YARRAVILLE,7360000,house,2008,3,1,0,SC_043,3431,19996,103,15,0,hospital_056,2447,S_201,1739
1607,59511,-37.81069,145.187278,18 Salvana Avenue,MITCHAM,7704000,house,2013,3,1,2,SC_088,1176,19900,913,40,0,hospital_070,582,S_202,1764
1608,55815,-37.84674072,145.0745087,597 Camberwell Road,CAMBERWELL,6890000,house,2008,2,1,1,SC_099,2883,19850,320,31,0,hospital_168,1722,S_160,1343
1609,22738,-37.751273,144.980262,4 Danny Street,COBURG,5720000,house,2016,4,2,2,SC_103,2310,19966,1662,26,0,hospital_144,944,S_173,1572
1610,41747,-37.749215,145.066197,182 Hawdon Street,HEIDELBERG,2312000,house,2015,3,2,2,SC_017,757,19936,705,27,0,hospital_066,776,S_100,1124
1611,81604,-37.983388,145.241291,1 Jacinta Court,DOVETON,7200000,house,2015,4,2,2,SC_112,2337,19888,2865,53,0,hospital_119,1968,S_195,1585
1612,85807,-37.88025665,145.0078735,7 Seymour Road,ELSTERNWICK,26560000,house,2009,4,2,1,SC_015,2712,19954,791,16,0,hospital_079,594,S_193,768
1613,71891,-37.850901,145.257651,1 Cameron Close,BAYSWATER,3200000,house,2011,2,1,1,SC_032,4946,19870,1375,50,0,hospital_002,1056,S_139,1200
1614,90412,-37.970353,145.064696,27 Wallingford Street,CHELTENHAM,10140000,house,2011,3,2,2,SC_003,2140,19866,981,37,0,hospital_133,1235,S_011,1264
1615,90411,-37.961423,145.048593,27 Tulip Grove,CHELTENHAM,14850000,house,2016,3,2,3,SC_079,1519,19866,783,37,0,hospital_082,728,S_023,671
1616,37656,-37.640744,145.059588,63 Longwood Drive,EPPING,4858000,house,2011,3,1,2,SC_062,2588,45795,1144,45,0,hospital_053,3985,S_083,1588
1617,33229,-37.73968,144.99327,83 Cramer Street,PRESTON,10300000,house,2013,4,1,3,SC_103,764,20012,648,26,0,hospital_139,2497,S_084,889
1618,25647,-37.580993,144.930373,17 NORTHUMBERLAND CIRCUIT,CRAIGIEBURN,4600000,house,2010,5,3,2,SC_005,1130,40221,2584,45,0,hospital_104,7809,S_178,1483
1619,2365,-37.82178116,144.8434296,57 Cypress Avenue,BROOKLYN,6020000,house,2007,3,1,0,SC_033,618,20022,3039,21,0,hospital_056,4931,S_056,1538
1620,67653,-37.74092865,145.345459,7 Bravo Court,LILYDALE,7125000,house,2009,4,2,2,SC_084,3373,19876,1636,59,0,hospital_151,1631,S_233,1942
1621,17115,-37.702986,144.926086,36 Beatty Avenue,GLENROY,8670000,house,2010,3,1,1,SC_010,3659,20032,800,32,0,hospital_184,4751,S_209,383
1622,4277,-37.829433,144.871695,22 Vernon Street,SOUTH KINGSVILLE,6228000,house,2010,4,1,2,SC_033,2214,19995,1259,18,0,hospital_141,4064,S_056,2317
1623,77327,-37.926334,145.159064,1 Green Avenue,MULGRAVE,5418000,house,2016,4,1,1,SC_073,3251,19914,2233,41,0,hospital_065,3399,S_148,2407
1624,71093,-37.84278488,145.2289887,12 Selkirk Avenue,WANTIRNA,2760000,house,2009,3,1,2,SC_032,3343,19871,2113,46,0,hospital_179,752,S_226,2783
1625,67348,-37.774998,145.356932,30 Lakeview Drive,LILYDALE,4920000,house,2011,4,2,2,SC_084,4223,19876,2315,59,0,hospital_113,1461,S_081,1796
1626,89845,-37.961071,145.053382,10/24 Garfield Street,CHELTENHAM,3663000,house,2015,2,1,1,SC_079,1713,19866,630,37,0,hospital_082,308,S_023,279
1627,25259,-37.5755012,144.9142706,12 Viewside Crescent,CRAIGIEBURN,6720000,house,2014,4,2,2,SC_005,555,40221,3892,45,0,hospital_104,8388,S_178,2696
1628,92562,-37.998138,145.093866,1/83 Chute Street,MORDIALLOC,5800000,house,2010,4,1,2,SC_003,3036,19863,1086,45,0,hospital_001,2026,S_119,1271
1629,15015,-37.722743,144.91012,143 Mascoma Street,STRATHMORE,10043000,house,2016,3,1,1,SC_082,1314,20033,1137,30,0,hospital_184,2222,S_198,1372
1630,30390,-37.777228,144.99385,76 Charles Street,NORTHCOTE,14816000,house,2010,2,1,1,SC_103,4251,20017,103,17,0,hospital_035,2014,S_200,2713
1631,19298,-37.682876,144.92715,98 Kitchener Street,BROADMEADOWS,4380000,house,2014,3,1,0,SC_072,3602,20030,664,36,0,hospital_104,3631,S_153,720
1632,93900,-38.067881,145.126593,33 Ilma Grove,BONBEACH,3840000,house,2013,3,1,1,SC_070,5410,19859,818,53,0,hospital_043,9060,S_077,1775
1633,41972,-37.766735,145.059071,27 Glen Drive,EAGLEMONT,25480000,house,2016,3,1,2,SC_017,1478,19934,571,24,0,hospital_046,998,S_100,1179
1634,81075,-37.991013,145.203822,26 Seely Street,DANDENONG,9605000,house,2015,4,2,2,SC_112,1079,19888,531,53,0,hospital_119,1481,S_184,1197
1635,13482,-37.715725,144.778728,8 Goldsmith Avenue,DELAHEY,7718000,house,2014,3,2,2,SC_107,2834,20000,1673,39,0,hospital_057,5895,S_094,1510
1636,85456,-37.884523,144.999161,26a Ross Street,ELSTERNWICK,10500000,house,2011,2,1,0,SC_015,2395,19954,155,16,0,hospital_116,902,S_193,661
1637,25997,-37.603763,144.9355,22 Langdon Crescent,CRAIGIEBURN,4845000,house,2013,4,1,0,SC_110,731,40221,723,45,0,hospital_104,5391,S_005,725
1638,10843,-37.786016,144.933651,73 Princes Street,FLEMINGTON,5769000,house,2013,2,1,0,SC_011,1593,20040,436,14,0,hospital_114,1000,S_086,524
1639,86768,-37.924239,145.002932,44 Roslyn Street,BRIGHTON,9053000,house,2016,4,2,2,SC_046,3543,19951,1169,21,0,hospital_156,1710,S_009,1179
1640,6290,-37.78475189,144.8394318,18 Cameron Street,SUNSHINE,5100000,house,2009,3,1,1,SC_102,582,20021,714,25,0,hospital_174,994,S_080,657
1641,67330,-37.770876,145.349001,3 Sharnalee Court,LILYDALE,7540000,house,2014,4,2,2,SC_084,3396,19876,1713,59,0,hospital_113,1114,S_081,1218
1642,13333,-37.712532,144.780584,6 Robinson Court,DELAHEY,4626000,house,2016,3,2,2,SC_107,2877,20000,1389,39,0,hospital_057,6117,S_094,1201
1643,47240,-37.694243,145.158738,49 Dandallo Drive,ELTHAM,14450000,house,2016,5,3,2,SC_051,2292,19988,2332,49,0,hospital_075,4812,S_051,2266
1644,80969,-37.970183,145.201987,2/15 Adelaide Street,DANDENONG,4224000,house,2016,3,1,1,SC_112,2204,19889,1280,50,0,hospital_018,805,S_183,1753
1645,69053,-37.86505508,145.0359802,30 Cummins Grove,MALVERN,15600000,house,2008,3,3,2,SC_023,1380,19944,603,19,0,hospital_183,338,S_013,818
1646,66637,-37.774463,145.323407,7 Devon Walk,MOOROOLBARK,7200000,house,2016,3,2,0,SC_084,1998,19877,1499,54,0,hospital_113,3091,S_168,1767
1647,91729,-37.9882613,145.0374781,58 Dalgetty Road,BEAUMARIS,14840000,house,2012,4,3,3,SC_079,4367,19865,2531,40,0,hospital_055,1577,S_011,2313
1648,90560,-37.962911,145.0796,33 Farm Road,CHELTENHAM,4920000,house,2014,3,1,2,SC_003,1236,19866,2237,37,0,hospital_109,424,S_023,2122
1649,29647,-37.773756,144.996902,2 Helen Street,NORTHCOTE,15840000,house,2016,3,1,1,SC_103,3830,20016,456,19,0,hospital_035,1544,S_105,2594
1650,86867,-37.910721,145.003125,51A William Street,BRIGHTON,36300000,house,2015,3,2,2,SC_046,4453,19952,651,19,0,hospital_156,1023,S_151,525
1651,17895,-37.703514,144.928549,96 Melbourne Avenue,GLENROY,7200000,house,2014,3,2,2,SC_030,3735,20032,1004,32,0,hospital_184,4787,S_209,487
1652,57304,-37.819897,145.084462,41 Faversham Road,CANTERBURY,7050000,house,2014,4,2,2,SC_099,2376,19893,585,28,0,hospital_117,2919,S_160,2056
1653,4083,-37.827603,144.874939,12 Stephenson Street,SPOTSWOOD,13680000,house,2015,3,2,3,SC_033,2480,19995,1024,18,0,hospital_056,3963,S_056,2651
1654,87349,-37.935647,145.011416,13 May Street,HAMPTON,20280000,house,2015,3,2,2,SC_046,2403,19949,911,26,0,hospital_036,1013,S_088,820
1655,72448,-37.855697,145.255434,5 St Andrews Road,BAYSWATER,4950000,house,2015,3,1,1,SC_032,5322,19870,1914,50,0,hospital_002,1121,S_139,1738
1656,55477,-37.840223,145.069241,3 Maple Crescent,CAMBERWELL,27300000,house,2014,4,3,2,SC_099,2024,19851,510,29,0,hospital_168,1410,S_160,602
1657,6506,-37.785935,144.817613,25 McIntosh Street,SUNSHINE,4268000,house,2011,3,1,1,SC_102,1460,20004,1113,28,0,hospital_174,1601,S_080,1444
1658,8409,-37.749554,144.749777,3 Tarcoola Drive,BURNSIDE,4440000,house,2012,4,2,2,SC_048,1985,20002,4456,33,0,hospital_057,5825,S_156,534
1659,66597,-37.780539,145.329283,63 Carronvale Road,MOOROOLBARK,3546000,house,2014,3,1,2,SC_084,2835,19877,1557,54,0,hospital_113,3050,S_168,2570
1660,34673,-37.73052,145.033794,31 Seston Street,RESERVOIR,5460000,house,2011,2,1,0,SC_047,945,20011,2741,28,0,hospital_025,1720,S_225,767
1661,83853,-37.850732,144.995528,30 Clifton Street,PRAHRAN,6840000,house,2013,3,1,2,SC_066,419,19958,516,9,0,hospital_097,399,S_115,907
1662,12549,-37.704252,144.753504,2 Enid Court,HILLSIDE,6960000,house,2016,4,2,2,SC_048,3366,20000,1854,39,0,hospital_057,8248,S_163,1147
1663,38447,-37.780413,145.035248,8 Old Heidelberg Road,ALPHINGTON,3729000,house,2013,2,1,2,SC_001,1506,19931,417,19,0,hospital_029,1419,S_219,1469
1664,4226,-37.826732,144.872046,2 Vernon Street,SPOTSWOOD,7227000,house,2012,4,2,2,SC_033,2224,19995,1296,18,0,hospital_056,3942,S_056,2448
1665,44707,-37.694976,145.124311,24 Nulgarrah Crescent,GREENSBOROUGH,12070000,house,2014,3,2,2,SC_051,3919,19985,1732,37,0,hospital_075,1979,S_051,1515
1666,1812,-37.81108,144.882334,145 Chirnside Street,KINGSVILLE,7095000,house,2011,3,1,0,SC_043,2668,19996,854,15,0,hospital_056,2027,S_201,1796
1667,92368,-37.976489,145.079279,6 Ovens Court,MENTONE,11680000,house,2014,4,2,2,SC_003,1046,19865,1375,40,0,hospital_133,1232,S_003,865
1668,58206,-37.81487,145.150915,53-55 Williams Road,BLACKBURN,6442500,house,2012,3,2,2,SC_002,1876,19898,584,35,0,hospital_060,2064,S_018,1869
1669,15934,-37.704084,144.898429,13 Birk Court,GOWANBRAE,5229000,house,2015,3,2,1,SC_010,1504,20032,1656,32,0,hospital_184,4294,S_209,2262
1670,92208,-37.978523,145.069397,3 Neville Street,MENTONE,13680000,house,2014,3,1,1,SC_003,1912,19865,526,40,0,hospital_133,395,S_011,699
1671,42924,-37.72705078,145.1038666,19 Binowee Avenue,YALLAMBIE,6450000,house,2009,3,2,2,SC_009,4424,19986,2032,40,0,hospital_075,2447,S_020,2511
1672,73444,-37.86373,145.272283,3 /22 Rankin Road,BORONIA,4230000,house,2011,3,2,2,SC_049,4652,19869,1124,53,0,hospital_049,925,S_024,1105
1673,57399,-37.8292,145.075419,7 Dryden Street,CANTERBURY,29590000,house,2015,4,3,3,SC_099,1621,19852,569,27,0,hospital_168,2594,S_160,754
1674,80556,-37.985848,145.155818,9 Colchester Court,KEYSBOROUGH,6800000,house,2011,4,2,2,SC_057,1717,19890,2780,48,0,hospital_096,1589,S_079,1667
1675,41219,-37.68540955,145.0536652,84 Josef Ave,BUNDOORA,4092000,house,2007,3,2,2,SC_062,4687,20007,3515,37,0,hospital_041,1060,S_155,1483
1676,53690,-37.82178116,145.0026398,7 Theresa Street,RICHMOND,3400000,house,2007,3,2,1,SC_038,2149,19907,710,6,0,hospital_122,216,S_076,1491
1677,83170,-37.88201523,145.2556,34 Paperbark Place,KNOXFIELD,6105000,house,2009,4,2,2,SC_049,4825,19868,3484,55,0,hospital_002,3155,S_027,2774
1678,48308,-37.805179,145.04819,33 Adeney Avenue,KEW,1720000,house,2015,3,2,2,SC_083,2031,19903,1928,22,0,hospital_064,391,S_039,1521
1679,73623,-37.852011,145.292257,39 Stewart Street,BORONIA,4230000,house,2016,3,2,1,SC_049,4924,19869,1167,53,0,hospital_049,1447,S_146,1241
1680,2038,-37.80477142,144.8842773,23 Queensville Street,KINGSVILLE,6900000,house,2007,3,1,1,SC_043,2354,20023,342,19,0,hospital_056,1307,S_201,1288
1681,44683,-37.6831398,145.1052551,23 Palpera Terrace,GREENSBOROUGH,3296000,house,2009,4,2,2,SC_062,3911,19985,2332,37,0,hospital_075,2448,S_210,2235
1682,86503,-37.903892,144.995418,3 Berwick Street,BRIGHTON,18530000,house,2014,2,2,2,SC_015,4126,19952,641,19,0,hospital_198,902,S_151,886
1683,77786,-37.913161,145.16279,25 Le Gallienne Crescent,MULGRAVE,8120000,house,2014,3,1,1,SC_073,2174,19914,3518,41,0,hospital_101,3509,S_148,933
1684,3913,-37.81795502,144.8872833,83 Ovens Street,YARRAVILLE,6912000,house,2009,2,1,1,SC_043,3529,19996,330,15,0,hospital_056,2765,S_201,2135
1685,44138,-37.684557,145.129348,11 Patrick Close,GREENSBOROUGH,10256000,house,2014,4,2,2,SC_051,2938,19985,2849,37,0,hospital_075,3086,S_051,577
1686,48432,-37.794566,145.031513,40 Duke Street,KEW,12360000,house,2014,3,2,2,SC_083,2906,19931,1800,19,0,hospital_029,879,S_039,1247
1687,44684,-37.682725,145.123348,23 Sunrise Drive,GREENSBOROUGH,6710000,house,2012,4,2,2,SC_051,3360,19985,2712,37,0,hospital_075,2931,S_051,1131
1688,26957,-37.609713,144.925127,43 Yarcombe Crescent,CRAIGIEBURN,5748000,house,2016,4,2,2,SC_110,1827,40221,1829,45,0,hospital_104,4581,S_005,1780
1689,35942,-37.682592,145.036046,27 Chapman Avenue,THOMASTOWN,3905000,house,2009,3,1,1,SC_062,5553,20007,1934,37,0,hospital_041,2567,S_228,2004
1690,72645,-37.837177,145.28547,925 Mountain Highway,BAYSWATER,3040000,house,2011,3,1,1,SC_022,4246,19870,1606,50,0,hospital_002,2541,S_139,1756
1691,83682,-37.854796,145.003414,21 Bowen Street,PRAHRAN,7050000,house,2013,3,2,1,SC_066,1202,19957,1010,11,0,hospital_012,409,S_115,769
1692,54588,-37.827539,145.032679,50 Lisson Grove,HAWTHORN,35980000,house,2013,3,1,0,SC_083,828,19904,752,20,0,hospital_127,334,S_208,878
1693,29267,-37.76632309,145.0155792,11 Wilmoth Street,NORTHCOTE,9884000,house,2008,2,1,2,SC_001,2313,19930,1435,17,0,hospital_035,779,S_105,1997
1694,83684,-37.853847,144.994284,21 Duke Street,WINDSOR,12600000,house,2014,2,1,0,SC_066,732,19957,315,11,0,hospital_012,403,S_115,1162
1695,35792,-37.70950699,144.9972839,94 O\'Connor Court,RESERVOIR,12240000,house,2009,3,1,2,SC_103,3373,20009,1092,32,0,hospital_139,900,S_030,2542
1696,94057,-38.059182,145.131467,89 Scotch Parade,BONBEACH,7575000,house,2013,2,1,2,SC_070,5540,19859,1115,53,0,hospital_096,8079,S_077,1468
1697,95190,-37.932584,145.047883,22 Glenmer Street,BENTLEIGH,7600000,house,2014,4,2,1,SC_046,1138,19937,998,37,0,hospital_110,975,S_107,1539
1698,62704,-37.83621597,145.2403565,20 Washusen Road,HEATHMONT,3000000,house,2008,3,2,2,SC_032,2802,19871,953,46,0,hospital_179,1855,S_139,2451
1699,18941,-37.668505,144.921435,5 Bogong Court,BROADMEADOWS,3960000,house,2009,3,1,1,SC_072,1977,44817,929,39,0,hospital_104,1984,S_153,1067
1700,49459,-37.80588531,145.0787811,38 Yongala Street,BALWYN,12320000,house,2009,4,3,2,SC_099,2748,19893,2082,28,0,hospital_064,2699,S_137,1886
1701,32393,-37.734153,144.989786,24 Tynan Street,PRESTON,5680000,house,2013,3,1,0,SC_103,1230,20012,1071,26,0,hospital_139,1985,S_030,746
1702,46287,-37.713739,145.129874,9 Woodland Grove,MONTMORENCY,5175000,house,2012,3,1,2,SC_051,5178,19986,756,40,0,hospital_075,2321,S_194,2481
1703,27116,-37.594456,144.909149,5 Hollows Court,CRAIGIEBURN,8755000,house,2015,3,2,2,SC_016,449,40221,3123,45,0,hospital_104,6339,S_178,2193
1704,1978,-37.7888031,144.8701325,2/8 Yardley Street,MAIDSTONE,5330000,house,2008,3,2,2,SC_043,931,20022,1324,21,0,hospital_056,1493,S_149,931
1705,78460,-37.930358,145.181954,93 Kambara Drive,MULGRAVE,7560000,house,2014,4,2,2,SC_073,2705,19913,3287,43,0,hospital_161,2886,S_067,851
1706,24073,-37.704441,144.961884,17 Maher Street,FAWKNER,5863000,house,2011,3,1,2,SC_030,3281,19961,496,35,0,hospital_139,3505,S_161,1690
1707,63149,-37.830227,145.237112,90 Great Ryrie Street,HEATHMONT,6120000,house,2009,3,1,1,SC_032,2077,19871,688,46,0,hospital_105,2189,S_040,2163
1708,73520,-37.865679,145.295223,30 Interman Road,BORONIA,6248000,house,2014,3,2,2,SC_049,3396,19869,1116,53,0,hospital_049,1152,S_146,908
1709,19433,-37.663164,144.926218,4 Kalimna Crescent,COOLAROO,2950000,house,2013,3,1,1,SC_072,1426,44817,241,39,0,hospital_104,1479,S_153,1710
1710,95812,-37.913893,145.028044,44 Yawla Street,BENTLEIGH,11925000,house,2010,2,1,1,SC_046,2991,19939,879,36,0,hospital_126,1664,S_107,1385
1711,22197,-37.740637,144.957209,195 Bell Street,COBURG,8400000,house,2014,3,1,1,SC_030,1108,19965,572,28,0,hospital_084,1502,S_172,715
1712,20913,-37.771121,144.96611,27 Lydia Street,BRUNSWICK,12600000,house,2012,3,2,0,SC_030,4533,19968,688,21,0,hospital_144,1705,S_074,557
1713,93240,-37.997181,145.096162,33 Bradshaw Street,MORDIALLOC,4864000,house,2011,4,1,2,SC_003,2966,19863,1285,45,0,hospital_001,2173,S_119,1469
1714,807,-37.808503,144.895649,3 Hobbs Street,SEDDON,10212000,house,2011,3,2,2,SC_011,3421,19997,56,14,0,hospital_003,1900,S_201,888
1715,55853,-37.839973,145.05471,603 Burke Road,CAMBERWELL,25900000,house,2014,4,3,2,SC_099,1764,19851,1450,29,0,hospital_168,669,S_113,1255
1716,44452,-37.717706,145.093628,18 Warralong Avenue,GREENSBOROUGH,7500000,house,2014,4,2,1,SC_017,4778,19984,1146,33,0,hospital_075,1767,S_020,1555
1717,65719,-37.76043,145.326213,12 Timbertop Court,MOOROOLBARK,6120000,house,2010,4,2,3,SC_084,1110,19876,1969,59,0,hospital_113,2521,S_168,688
1718,1758,-37.81067657,144.8819733,130 Chirnside Street,KINGSVILLE,7425000,house,2009,3,2,1,SC_043,2613,19996,907,15,0,hospital_056,1988,S_201,1792
1719,91295,-37.976816,145.035321,152 Reserve Road,BEAUMARIS,15330000,house,2015,4,2,2,SC_079,3123,19866,2032,37,0,hospital_055,1510,S_011,2437
1720,60526,-37.8423996,145.1846314,18 Ferncroft,VERMONT,6432000,house,2009,3,1,1,SC_088,2607,19899,2573,37,0,hospital_192,2301,S_066,1918
1721,58177,-37.813907,145.141335,5 Elmhurst Road,BLACKBURN,6928000,house,2014,3,2,3,SC_037,1758,19897,767,35,0,hospital_154,1898,S_147,1834
1722,81993,-37.989935,145.241967,24 Ti Tree Drive,DOVETON,4420000,house,2011,3,1,1,SC_077,1787,19888,2829,53,0,hospital_119,2088,S_195,1948
1723,91161,-37.980503,145.045491,105 Cromer Road,BEAUMARIS,9540000,house,2012,3,1,2,SC_079,3514,19865,1733,40,0,hospital_055,579,S_011,1491
1724,73250,-37.865067,145.298075,201 Forest Road,BORONIA,7310000,house,2012,3,2,1,SC_049,3386,19869,1308,53,0,hospital_049,1378,S_146,1115
1725,40096,-37.67861557,145.0555115,22 Willunga Way,BUNDOORA,4005000,house,2008,3,2,2,SC_062,3997,45795,3433,45,0,hospital_041,1574,S_155,2236
1726,46468,-37.722449,145.149607,112 Franklin Street,ELTHAM,10710000,house,2011,3,2,2,SC_051,5503,19987,1003,44,0,hospital_075,4307,S_194,1111
1727,1775,-37.811461,144.88093,136 Empress Avenue,KINGSVILLE,13821000,house,2013,3,1,0,SC_043,2616,19996,930,15,0,hospital_056,2092,S_201,1918
1728,2322,-37.78863907,144.8737335,5 Gilda Street,MAIDSTONE,7350000,house,2007,3,1,3,SC_043,1212,20022,1515,21,0,hospital_056,1205,S_149,1212
1729,2320,-37.777361,144.872559,5 Crefden Street,MAIDSTONE,5168000,house,2009,3,2,2,SC_052,1272,20022,2579,21,0,hospital_056,2126,S_131,1370
1730,82599,-37.90629578,145.2740784,17 Bonaparte Pl,ROWVILLE,10008000,house,2008,4,2,2,SC_049,3279,19867,3307,58,0,hospital_150,3541,S_199,2358
1731,6313,-37.780644,144.840986,19 Andrew Street,SUNSHINE,5532000,house,2010,4,1,1,SC_102,679,20021,1132,25,0,hospital_174,814,S_080,703
1732,63497,-37.7768631,145.3016815,13 Lee Ann Crescent,CROYDON,5595000,house,2009,4,2,1,SC_084,2346,19877,1289,54,0,hospital_113,4958,S_058,2376
1733,94813,-37.926772,145.046864,141 Patterson Road,BENTLEIGH,7600000,house,2012,3,1,3,SC_046,1602,19938,1017,38,0,hospital_110,1127,S_107,908
1734,79021,-37.95824814,145.1409454,38 Bournemouth Avenue,SPRINGVALE,2208000,house,2007,3,1,2,SC_003,4774,19913,1467,43,0,hospital_124,3559,S_075,1076
1735,5372,-37.862004,144.824037,9 Mcintyre Drive,ALTONA,10332000,house,2015,3,1,2,SC_033,4411,19926,755,30,0,hospital_141,5934,S_128,849
1736,44032,-37.715959,145.110576,1/5 Fricker Avenue,GREENSBOROUGH,5850000,house,2012,3,1,2,SC_009,5770,19986,966,40,0,hospital_075,1275,S_020,1559
1737,67049,-37.775809,145.344462,145-147 Lakeview Drive,LILYDALE,3500000,house,2011,4,2,2,SC_084,3329,19876,2277,59,0,hospital_113,1788,S_081,1822
1738,82607,-37.902838,145.27971,176 Blackwood Park Road,ROWVILLE,11900000,house,2014,4,2,2,SC_049,2675,19867,2693,58,0,hospital_150,2982,S_199,1749
1739,64861,-37.807315,145.276183,78 Lusher Road,CROYDON,23380000,house,2013,3,1,1,SC_022,1099,19878,1378,50,0,hospital_164,1812,S_055,997
1740,71739,-37.847939,145.245749,68 Stud Road,WANTIRNA,6540000,house,2010,3,1,2,SC_032,4190,19870,2086,50,0,hospital_179,1610,S_139,1939
1741,52206,-37.819851,144.998109,12 Hodgson Terrace,RICHMOND,13520000,house,2014,3,2,0,SC_068,2366,19907,735,6,0,hospital_171,426,S_076,1162
1742,94591,-37.903633,145.052777,10 Wallen Road,ORMOND,13104000,house,2012,3,1,2,SC_041,2164,19941,1157,33,0,hospital_159,2409,S_015,1804
1743,66399,-37.777032,145.3278,422 Hull Road,MOOROOLBARK,4355000,house,2012,3,1,1,SC_084,2430,19877,1604,54,0,hospital_113,2906,S_168,2159
1744,38493,-37.772692,145.039531,1 Rocke Street,IVANHOE,16900000,house,2016,4,1,1,SC_001,568,19932,269,20,0,hospital_039,1292,S_219,531
1745,75734,-37.90645,145.107765,14 Shafton Street,HUNTINGDALE,4228000,house,2016,3,1,2,SC_087,3052,19916,695,35,0,hospital_166,816,S_169,2370
1746,16464,-37.70326996,144.9080505,13 Augustine Terrace,GLENROY,3550000,house,2008,4,1,2,SC_010,2213,20032,820,32,0,hospital_184,4353,S_209,1437
1747,47279,-37.717102,145.162179,5 Povolo Mews,ELTHAM,5900000,house,2011,3,2,2,SC_051,4840,19987,1325,44,0,hospital_075,5135,S_194,436
1748,72091,-37.83670425,145.2850342,17 Streeton  Road,BAYSWATER,9900000,house,2008,3,1,2,SC_022,4191,19870,1587,50,0,hospital_002,2561,S_139,1741
1749,63728,-37.806798,145.286201,18 Taylors Road,CROYDON,6630000,house,2012,4,2,2,SC_022,901,19878,1357,50,0,hospital_164,2694,S_055,790
